YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201905,135740,828558,1,4.96,"SSW","HOLT",37.86,-121.45,3751600,12127000
201905,135768,827580,1,11.9,"SW","WILLOWICK",41.518,-81.6854,4131080,8141124
201905,135790,824436,1,.62,"ESE","DUNGARVIN",40.718,-78.0685,4043080,784110
201905,135790,824438,1,2.51,"ENE","NEFFS MILLS",40.6692,-77.9094,4040152,7754564
201905,135790,824440,1,.07,"SSW","JOHNSTOWN",40.3292,-78.9207,4019752,7855242
201905,135790,824441,1,.8,"W","ALINDA",40.3479,-77.285,4020874,7717100
201905,135790,824443,1,1.27,"ENE","NEEDMORE",39.86,-78.15,3951600,789000
201905,135790,825165,1,0,"N","STONACH",40.97,-78.58,4058200,7834800
201905,135790,825167,1,2.72,"SE","MARENGO",40.7078,-77.987,4042468,7759220
201905,135790,825168,1,0,"N","JOHNSTOWN",40.33,-78.92,4019800,7855200
201905,135790,825169,1,.04,"W","DAISYTOWN",40.32,-78.9007,4019200,7854042
201905,135790,825170,1,.79,"W","ALINDA",40.3478,-77.2848,4020868,7717088
201905,135790,825171,1,.11,"NE","ALINDA",40.3511,-77.2684,4021066,7716104
201905,135790,825172,1,1.27,"WNW","MC VEYTOWN",40.5095,-77.7507,4030570,7745042
201905,135790,825173,1,.69,"S","EVERETT",40.01,-78.37,40600,7822200
201905,135790,825175,1,1.8,"ESE","REEDS GAP",40.4237,-77.5867,4025422,7735202
201905,135790,825176,1,1.07,"NNW","FLINTVILLE",40.3344,-76.3576,4020064,7621456
201905,135790,825177,1,2.62,"ENE","BLOSERVILLE",40.241,-77.3224,4014460,7719344
201905,135790,825178,1,1.52,"NNW","DENVER",40.2509,-76.1387,4015054,768322
201905,135790,825179,1,1.29,"SSE","SWARTZVILLE",40.2138,-76.058,4012828,763480
201905,135790,825347,1,1.23,"N","EAST HANOVER",40.4177,-76.5795,4025062,7634770
201905,135791,814712,1,.6,"SSW","LA CENTER",37.062,-88.9842,373720,8859052
201905,135791,814712,2,.4,"SE","LA CENTER",37.0659,-88.9749,373954,8858494
201905,135792,818628,1,.59,"WNW","ELIM",40.3233,-78.9403,4019398,7856418
201905,135792,818628,2,1.05,"SSE","ELIM",40.3068,-78.92,4018408,7855200
201905,135793,814713,1,4.1,"SE","DEATH VLY",36.4092,-116.7965,3624552,11647790
201905,135793,814713,2,4.71,"SE","DEATH VLY",36.3991,-116.7938,3623946,11647628
201905,135793,814713,3,5.59,"SE","DEATH VLY",36.3917,-116.7803,3623502,11646818
201905,135793,814713,4,5.58,"SE","DEATH VLY",36.3941,-116.7777,3623646,11646662
201905,135793,814713,5,4.3,"SE","DEATH VLY",36.408,-116.7929,3624480,11647574
201905,135794,814719,1,3.49,"SSW","SCOTTYS CASTLE",36.9509,-117.3451,3657054,11720706
201905,135794,814719,2,8.3,"SSE","SCOTTYS CASTLE",36.8866,-117.2802,3653196,11716812
201905,135794,814719,3,7.67,"SSE","SCOTTYS CASTLE",36.8983,-117.2745,3653898,11716470
201905,135794,814719,4,2.58,"S","SCOTTYS CASTLE",36.9627,-117.3314,3657762,11719884
201905,135795,814728,1,10.14,"WNW","DARWIN ARPT",36.34,-117.76,3620400,11745600
201905,135795,814728,2,9.81,"WNW","DARWIN ARPT",36.3375,-117.7551,3620250,11745306
201905,135795,814728,3,9.82,"WNW","DARWIN ARPT",36.3391,-117.7541,3620346,11745246
201905,135795,814728,4,10.13,"WNW","DARWIN ARPT",36.3418,-117.7586,3620508,11745516
201905,135796,814729,1,2.25,"WNW","PAHRUMP",36.232,-116.0175,3613920,1161050
201905,135796,814729,2,2.19,"WNW","PAHRUMP",36.2336,-116.0156,3614016,116936
201905,135796,822589,1,.6,"SW","URSINE",37.9738,-114.2277,3758428,11413662
201905,135796,822589,2,.56,"SSW","URSINE",37.9721,-114.2224,3758326,11413344
201905,135796,822589,3,.25,"NNE","URSINE",37.9832,-114.2181,3758992,11413086
201905,135796,822589,4,.26,"N","URSINE",37.9837,-114.2204,3759022,11413224
201905,135797,814720,1,2,"E","LEDBETTER",37.05,-88.4437,373000,8826622
201905,135797,814724,1,3,"S","CALVERT CITY",36.9866,-88.35,3659196,8821000
201905,135797,814725,1,3,"NNE","CLIFTY",37.0201,-87.1292,371206,877752
201905,135797,814726,1,0,"NNW","BEELERTON",36.6,-88.87,3636000,8852200
201905,135797,814727,1,0,"W","CRUTCHFIELD",36.58,-88.93,3634800,8855800
201905,135798,814730,1,0,"E","PAYNOR",36.52,-90.92,3631200,9055200
201905,135798,814731,1,3,"W","FAIRDEALING",36.67,-90.6741,3640200,9040446
201905,135798,814731,2,0,"W","FAIRDEALING",36.67,-90.62,3640200,9037200
201905,135801,814732,1,3,"NW","DEXTER",36.8307,-89.9884,3649842,8959304
201905,135801,814732,2,7,"E","BLOOMFIELD",36.9,-89.7933,3654000,8947598
201905,135801,814733,1,2,"E","TASKEE STATION",36.97,-90.4438,3658200,9026628
201905,135801,814736,1,1.92,"N","(P02)POPLAR BLUFF AR",36.7975,-90.3353,3647850,9020118
201905,135801,814737,1,0,"SE","VANDUSER",37,-89.68,3700,8940800
201905,135801,814737,2,0,"SE","BLODGETT",37,-89.53,3700,8931800
201905,135805,814757,1,0,"N","(MDH)CRBNDL/MRFYSBRO",37.78,-89.25,3746800,8915000
201905,135805,814758,1,3,"SE","ANNA",37.4393,-89.2113,3726358,8912678
201905,135805,814760,1,0,"N","WEST FRANKFORT",37.9,-88.92,3754000,8855200
201905,135805,814760,2,2,"E","WEST FRANKFORT",37.9,-88.8833,3754000,8852998
201905,136299,817963,1,.54,"W","POINT PLEASANT",38.85,-82.13,3851000,827800
201905,136299,817964,1,.54,"E","POINT PLEASANT",38.85,-82.11,3851000,826600
201905,136299,817965,1,.54,"E","SHERMAN",38.98,-81.74,3858800,8144400
201905,136299,817966,1,.88,"SE","LATTIMER",38.82,-81.51,3849200,8130600
201905,136299,817967,1,.88,"NW","PEE WEE",38.96,-81.49,3857600,8129400
201905,136299,817968,1,1.07,"E","ROCKPORT",39.07,-81.55,394200,8133000
201905,136299,817969,1,.69,"S","WELLINGTON",38.82,-81.33,3849200,8119800
201905,136299,817970,1,.54,"W","PALESTINE",39.03,-81.41,391800,8124600
201905,136299,817971,1,.54,"W","SPENCER",38.8,-81.36,3848000,8121600
201905,136299,817972,1,1.48,"NNW","WELCH GLADE",38.42,-80.58,3825200,8034800
201905,136299,817973,1,.69,"N","BARRS",38.83,-81.38,3849800,8122800
201905,136299,817974,1,.69,"S","LOONEYVILLE",38.66,-81.3,3839600,8118000
201905,136299,817975,1,.54,"E","QUINLAND",38.02,-81.77,381200,8146200
201905,136299,817976,1,.54,"E","YANTUS",37.97,-82.04,3758200,822400
201905,136299,817977,1,0,"N","EAST WILLIAMSON",37.67,-82.27,3740200,8216200
201905,136299,817978,1,0,"N","STIRRAT",37.73,-82,3743800,8200
201905,136299,817980,1,.69,"S","GILBERT",37.61,-81.87,3736600,8152200
201905,136299,817981,1,.88,"SW","GLENFORK",37.69,-81.54,3741400,8132400
201905,136299,817982,1,0,"N","GARLAND",37.4,-81.78,3724000,8146800
201905,136299,817983,1,.55,"E","BESOCO",37.62,-81.22,3737200,8113200
201905,136299,817984,1,0,"N","BRADSHAW",37.35,-81.8,3721000,8148000
201905,136299,817985,1,.55,"W","ABNEY",37.68,-81.21,3740800,8112600
201905,136299,817987,1,1.29,"WNW","CROW",37.76,-81.1,3745600,816000
201905,136299,817991,1,1.48,"W","WINDY",39.0284,-81.5575,391704,8133450
201905,136300,817951,1,.69,"S","SKEETROCK",37.22,-82.42,3713200,8225200
201905,136300,817952,1,.55,"E","HURLEY",37.42,-82.02,3725200,821200
201905,136300,817953,1,.88,"NE","WHITEWOOD",37.24,-81.86,3714400,8151600
201905,136315,818078,1,0,"N","CHARLESTOWN",38.45,-85.67,3827000,8540200
201905,136316,818079,1,.84,"SE","IRELAND",38.4114,-86.989,3824684,8659340
201905,136316,818079,2,.44,"SE","IRELAND",38.4147,-86.9953,3824882,8659718
201905,136316,818079,3,.6,"SSE","IRELAND",38.4119,-86.9961,3824714,8659766
201905,136316,818079,4,.87,"SE","IRELAND",38.4108,-86.9892,3824648,8659352
201905,136317,818080,1,2.74,"E","HARTFORD",37.45,-86.87,3727000,8652200
201905,136317,818081,1,0,"N","EKRON",37.93,-86.18,3755800,8610800
201905,136317,818082,1,1.48,"SSE","VALLEY STATION",38.1,-85.86,386000,8551600
201905,136317,818083,1,.54,"W","WEST BUECHEL",38.18,-85.66,3810800,8539600
201905,136317,818084,1,.34,"E","STRATHMOOR MANOR",38.2004,-85.6138,3812024,8536828
201905,136317,818085,1,.26,"NE","BEAVER DAM",37.4022,-86.8761,3724132,8652566
201905,136317,818086,1,.69,"N","HAYNESVILLE",37.69,-86.77,3741400,8646200
201905,136318,818087,1,1.28,"WNW","GOSHEN",38.41,-85.59,3824600,8535400
201905,136318,818088,1,.88,"SW","PEWEE VLY",38.31,-85.49,3818600,8529400
201905,136319,818089,1,1.1,"W","ANDERSON",37.02,-86.8,371200,8648000
201905,136319,818090,1,.55,"E","DAVIS XRDS",37.05,-86.74,373000,8644400
201905,136319,818091,1,1.1,"W","RICHELIEU",37,-86.7,3700,8642000
201905,136319,818092,1,.88,"SW","RICH POND",36.89,-86.51,3653400,8630600
201905,136319,818094,1,1.44,"NE","SHIVELY",38.1971,-85.8047,3811826,8548282
201905,136319,818095,1,1.26,"ESE","SHIVELY",38.1746,-85.7978,3810476,8547868
201905,136319,818096,1,1.49,"NNW","BONEYVILLE",37.5211,-84.7054,3731266,8442324
201905,136319,818097,1,1.49,"SSW","MC KINNEY",37.43,-84.78,3725800,8446800
201905,136319,818098,1,.49,"ESE","CRESTON",37.2682,-85.0414,3716092,852484
201905,136319,818100,1,2.58,"W","AGNES",37.0473,-87.0666,372838,873996
201905,136319,818100,2,2.3,"W","AGNES",37.0484,-87.0617,372904,873702
201905,136320,818101,1,.88,"NW","NORTH PLEASUREVILLE",38.38,-85.11,3822800,856600
201905,136323,818105,1,4.67,"N","LOXAHATCHEE",26.7476,-80.352,2644856,8021120
201905,136323,818105,2,4.69,"N","LOXAHATCHEE",26.7479,-80.3516,2644874,8021096
201905,136323,818626,1,11.12,"N","WELLINGTON",26.83,-80.27,2649800,8016200
201905,136323,826343,1,.78,"S","WEST MIAMI",25.7589,-80.2723,2545534,8016338
201905,136327,818179,1,2.14,"NNW","FOUNTAIN CITY",39.98,-84.93,3958800,8455800
201905,136328,818182,1,.87,"SE","ATHENS OHIO UNIV ARP",39.21,-82.22,3912600,8213200
201905,136328,818183,1,.69,"N","SOMERSET",39.81,-82.3,3948600,8218000
201905,136328,818184,1,1.66,"NNE","PYRO",38.9408,-82.5046,3856448,8230276
201905,136328,818184,2,4.45,"ENE","PYRO",38.9557,-82.4511,3857342,8227066
201905,136328,818184,3,1.36,"WNW","CHAPMANS",39.0849,-82.6247,395094,8237482
201905,136328,818184,4,2.93,"WSW","JACKSON",39.0417,-82.6836,392502,8241016
201905,136328,818187,1,1.27,"E","RUTLAND",39.0536,-82.1067,393216,826402
201905,136328,818187,2,2.02,"N","POMEROY",39.0588,-82.0367,393528,822202
201905,136328,818187,3,.19,"N","POMEROY",39.0328,-82.0304,391968,821824
201905,136328,818187,4,1.71,"WNW","BRADBURY",39.0291,-82.0996,391746,825976
201905,136328,818188,1,2.28,"N","ENO",39.0029,-82.2332,39174,8213992
201905,136328,818188,2,1.83,"NW","HOBSON",38.997,-82.106,3859820,826360
201905,136328,818188,3,2.01,"SW","CHESHIRE",38.9264,-82.1218,3855584,827308
201905,136328,818188,4,2.07,"ENE","BLOWELL",38.9333,-82.2455,3855998,8214730
201905,136328,818189,1,1.29,"SSW","NEW ENGLAND",39.3131,-81.9601,3918786,8157606
201905,136328,818189,2,2.89,"W","GUYSVILLE",39.2878,-81.9731,3917268,8158386
201905,136328,818189,3,1.43,"SSE","GUYSVILLE",39.2612,-81.9088,3915672,8154528
201905,136328,818189,4,1.93,"S","KILVERT",39.3223,-81.8747,3919338,8152482
201905,136328,818191,1,1.08,"NW","BARTLETT",39.4307,-81.8347,3925842,8150082
201905,136328,818191,2,1.54,"S","PATTEN MILLS",39.4277,-81.7774,3925662,8146644
201905,136328,818191,3,1.29,"E","CUTLER",39.3489,-81.7559,3920934,8145354
201905,136328,818191,4,2.21,"W","CUTLER",39.3522,-81.8212,3921132,8149272
201905,136328,818193,1,.97,"SSE","CREOLA",39.3066,-82.4648,3918396,8227888
201905,136328,818193,2,3.72,"SE","HOPE",39.2899,-82.3035,3917394,8218210
201905,136328,818193,3,2.15,"SW","BOLINS MILLS",39.2105,-82.3114,3912630,8218684
201905,136328,818193,4,1.09,"N","DUNDAS",39.2156,-82.4767,3912936,8228602
201905,136328,818194,1,.97,"SSE","CREOLA",39.3066,-82.4648,3918396,8227888
201905,136328,818194,2,3.72,"SE","HOPE",39.2899,-82.3035,3917394,8218210
201905,136328,818194,3,2.15,"SW","BOLINS MILLS",39.2105,-82.3114,3912630,8218684
201905,136328,818194,4,1.09,"N","DUNDAS",39.2156,-82.4767,3912936,8228602
201905,136332,818198,1,.69,"N","ELEANOR",38.54,-81.93,3832400,8155800
201905,136332,818199,1,1.29,"WNW","ELK",38.36,-81.69,3821600,8141400
201905,136332,818200,1,.69,"N","CREED",38.41,-81.55,3824600,8133000
201905,136332,818205,1,0,"N","CREED",38.4,-81.55,3824000,8133000
201905,136332,818206,1,.41,"NE","WEST COLUMBIA",38.9847,-82.0655,3859082,823930
201905,136332,818206,2,.62,"E","WEST COLUMBIA",38.9786,-82.0587,3858716,823522
201905,136332,818206,3,.47,"SSW","CLIFTON",38.9939,-82.0338,3859634,822028
201905,136332,818206,4,.91,"W","CLIFTON",38.998,-82.0468,3859880,822808
201905,136332,818208,1,2.5,"SW","MARLAING ADDITION",38.3995,-81.888,3823970,8153280
201905,136332,818208,2,.92,"NW","ROCKY FORK",38.461,-81.7294,3827660,8143764
201905,136332,818208,3,.7,"NE","GUTHRIE",38.407,-81.6607,3824420,8139642
201905,136332,818208,4,.51,"S","SPRING HILL",38.3427,-81.7313,3820562,8143878
201905,136332,818208,5,3,"W","TORNADO",38.3291,-81.9053,3819746,8154318
201905,136332,818224,1,3.28,"WNW","SISSONVILLE",38.5517,-81.684,3833102,8141040
201905,136332,818224,2,1.04,"NNW","POCATALICO",38.4937,-81.6779,3829622,8140674
201905,136332,818224,3,1.27,"W","LEGG",38.4805,-81.6234,3828830,8137404
201905,136332,818224,4,.14,"W","RUTLEDGE",38.3702,-81.5526,3822212,8133156
201905,136332,818224,5,1.22,"E","JARRETTS FORD",38.4301,-81.4575,3825806,8127450
201905,136332,818224,6,2.54,"WSW","BLUNDON",38.5423,-81.566,3832538,8133960
201905,136336,818289,1,2.4,"SSE","EDGEWATER",28.95,-80.88,2857000,8052800
201905,136337,818290,1,.92,"SE","GLENCOE",29.01,-80.97,29600,8058200
201905,136337,818291,1,1.51,"NNW","HUCOMER",28.95,-80.88,2857000,8052800
201905,136338,818296,1,2.62,"SW","MARYSVILLE",39.8254,-96.6876,3949524,9641256
201905,136338,818296,2,3.58,"N","HOME",39.8818,-96.5221,3952908,9631326
201905,136338,818297,1,1.76,"ENE","ST BENEDICT",39.8863,-96.0678,3953178,964068
201905,136338,818297,2,3.64,"S","BERN",39.9175,-95.9634,3955050,9557804
201905,136338,830879,1,0,"N","MORGANVILLE",39.47,-97.2,3928200,9712000
201905,136338,830880,1,2.68,"E","TESCOTT",39.02,-97.83,391200,9749800
201905,136338,830881,1,2.92,"S","CLAY CENTER ARPT",39.3377,-97.1701,3920262,9710206
201905,136338,830881,2,9.27,"NW","IDANA",39.4449,-97.4141,3926694,9724846
201905,136338,830881,3,2.33,"NW","CLIFTON",39.5904,-97.3048,3935424,9718288
201905,136338,830881,4,4.51,"WSW","FACT",39.5344,-97.1122,3932064,976732
201905,136338,830882,1,.87,"NW","LASITA",39.43,-96.96,3925800,9657600
201905,136338,830883,1,.69,"S","TESCOTT",39.01,-97.88,39600,9752800
201905,136945,821804,1,.88,"SW","YATES CENTER",37.87,-95.74,3752200,9544400
201905,136945,821805,1,.88,"SW","MORAN",37.91,-95.18,3754600,9510800
201905,136945,821807,1,2.29,"WSW","(CNU)JOHNSON ARPT CH",37.66,-95.52,3739600,9531200
201905,136945,821808,1,.55,"W","(CNU)JOHNSON ARPT CH",37.67,-95.49,3740200,9529400
201905,136945,821809,1,2.65,"SW","ALTOONA",37.49,-95.7,3729400,9542000
201905,136945,821810,1,.88,"SE","CHANUTE",37.67,-95.46,3740200,9527600
201905,136945,821811,1,3.27,"E","EUREKA",37.82,-96.24,3749200,9614400
201905,136945,821812,1,.88,"NW","CASSODAY",38.04,-96.64,382400,9638400
201905,136945,821814,1,.88,"NW","CASSODAY",38.04,-96.64,382400,9638400
201905,136945,822377,1,1.29,"NW","CHANUTE",37.6944,-95.485,3741664,9529100
201905,136945,822377,2,.23,"WSW","(CNU)JOHNSON ARPT CH",37.669,-95.4841,3740140,9529046
201905,136945,822377,3,1.83,"SE","CHANUTE",37.662,-95.4455,3739720,9526730
201905,136945,822377,4,1.63,"NE","CHANUTE",37.6974,-95.45,3741844,9527000
201905,136945,822383,1,7.63,"E","BUFFALO",37.6901,-95.561,3741406,9533660
201905,136945,822383,2,7.68,"E","BUFFALO",37.6873,-95.5605,3741238,9533630
201905,136945,822383,3,5.64,"E","BUFFALO",37.6865,-95.5983,3741190,9535898
201905,136945,822383,4,5.59,"E","BUFFALO",37.6914,-95.5983,3741484,9535898
201905,136945,822387,1,1,"NNW","CHANUTE",37.6936,-95.4759,3741616,9528554
201905,136945,822387,2,1.53,"ENE","CHANUTE",37.6912,-95.4459,3741472,9526754
201905,136945,822387,3,2.63,"ESE","(CNU)JOHNSON ARPT CH",37.6516,-95.438,3739096,9526280
201905,136945,822387,4,.76,"S","(CNU)JOHNSON ARPT CH",37.6591,-95.4779,3739546,9528674
201905,136945,822389,1,3.62,"SSE","ASH GROVE",39.12,-98.33,397200,9819800
201905,136945,822390,1,2.58,"WSW","CASSODAY",38.01,-96.67,38600,9640200
201905,136945,822391,1,2.76,"N","PARSONS TRI CITY ARP",37.37,-95.52,3722200,9531200
201905,136945,822393,1,2.14,"SW","CASSODAY",38.01,-96.66,38600,9639600
201905,136945,822393,2,2.03,"WSW","CASSODAY",38.0153,-96.6622,38918,9639732
201905,136945,822393,3,3.01,"SW","CASSODAY",38.0026,-96.673,38156,9640380
201905,136945,822393,4,2.93,"SW","CASSODAY",38.0011,-96.6695,3866,9640170
201905,136945,822394,1,1.64,"E","EUREKA",37.82,-96.27,3749200,9616200
201905,136945,822395,1,.54,"W","WINDOM",38.38,-97.91,3822800,9754600
201905,136945,822397,1,.88,"NE","HAMILTON",37.99,-96.16,3759400,969600
201905,136945,822397,2,2.12,"NNE","HAMILTON",38.0077,-96.1533,38462,969198
201905,136945,822397,3,2.24,"NE","HAMILTON",38.0066,-96.1464,38396,968784
201905,136945,822397,4,1.12,"NE","HAMILTON",37.9907,-96.1547,3759442,969282
201905,136945,822418,1,2.14,"SSE","HAMILTON",37.95,-96.16,3757000,969600
201905,136945,822418,2,2.03,"SSW","HAMILTON",37.9541,-96.1876,3757246,9611256
201905,136945,822418,3,4.11,"SSW","HAMILTON",37.9241,-96.1955,3755446,9611730
201905,136945,822418,4,4.04,"S","HAMILTON",37.9226,-96.1556,3755356,969336
201905,136945,822430,1,1.79,"WNW","PARSONS",37.36,-95.3,3721600,9518000
201905,136945,822430,2,4.1,"NNW","ALTAMONT",37.2554,-95.3268,3715324,9519608
201905,136945,822430,3,1.92,"NW","LABETTE",37.25,-95.2042,3715000,9512252
201905,136945,822430,4,2.55,"E","PARSONS",37.3489,-95.2236,3720934,9513416
201905,136946,821778,1,.53,"E","STEUBENVILLE PIER AR",40.35,-80.69,4021000,8041400
201905,136946,821780,1,1.58,"W","STEUBENVILLE",40.37,-80.65,4022200,8039000
201905,136947,821787,1,.87,"NE","CHESTNUT RIDGE CAMP",39.69,-79.77,3941400,7946200
201905,136947,821806,1,.51,"NE","CHESTNUT RIDGE CAMP",39.6852,-79.7731,3941112,7946386
201905,136949,821816,1,.39,"S","OHIOPYLE",39.8645,-79.4989,3951870,7929934
201905,136949,821818,1,.33,"ESE","OHIOPYLE",39.8681,-79.4943,3952086,7929658
201905,136951,821833,1,.69,"N","GASTON JCT",39.48,-80.15,3928800,809000
201905,136951,821834,1,.69,"N","KATY",39.51,-80.22,3930600,8013200
201905,136951,827314,1,.87,"NE","EVANSVILLE",39.34,-79.86,3920400,7951600
201905,136952,824253,1,.69,"N","TACOMA",40.01,-81.15,40600,819000
201905,136952,824255,1,.87,"SE","BARNESVILLE",39.99,-81.17,3959400,8110200
201905,136952,824256,1,0,"N","TACOMA",40,-81.15,4000,819000
201905,136952,824257,1,.69,"S","BELMONT",40.02,-81.03,401200,811800
201905,136952,824258,1,1.73,"WSW","CRAIG",40.02,-81.55,401200,8133000
201905,136952,824259,1,1.48,"NNE","CAMBRIDGE",40.05,-81.59,403000,8135400
201905,136952,824260,1,1.58,"W","NEWPORT",40.35,-81.36,4021000,8121600
201905,136952,824262,1,2.33,"NNE","UNIONTOWN",40.16,-80.98,409600,8058800
201905,136952,824263,1,1.26,"WNW","OLD WASHINGTON",40.04,-81.45,402400,8127000
201905,136952,824264,1,.69,"N","PORT WASHINGTON",40.34,-81.52,4020400,8131200
201905,136952,824266,1,.53,"E","UNIONTOWN",40.13,-80.99,407800,8059400
201905,136952,824267,1,.87,"NW","CARROLLTON",40.58,-81.09,4034800,815400
201905,136952,824267,2,.43,"NNE","CARROLLTON",40.5754,-81.0758,4034524,814548
201905,136960,821913,1,2.68,"ESE","CAIRO",36.9798,-89.1385,3658788,898310
201905,136960,821913,2,1.8,"SSE","CAIRO",36.9759,-89.1675,3658554,8910050
201905,136960,821913,3,.8,"WSW","URBANDALE",37.0456,-89.1934,372736,8911604
201905,136960,821913,4,.2,"N","URBANDALE",37.0529,-89.18,373174,8910800
201905,136960,821915,1,0,"N","MOUND CITY",37.08,-89.17,374800,8910200
201905,136960,821915,2,.7,"ESE","MOUND CITY",37.0761,-89.1583,374566,899498
201905,136960,821915,3,2.5,"SSE","NEW GRAND CHAIN",37.2166,-89.0026,3712996,89156
201905,136960,821915,4,.9,"SSE","NEW GRAND CHAIN",37.238,-89.0137,3714280,89822
201905,136960,821915,5,.7,"WSW","OLMSTED",37.1761,-89.0918,3710566,895508
201905,136960,821920,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201905,136960,821920,2,2.39,"SW","SHAWNEETOWN",37.6732,-88.1576,3740392,889456
201905,136960,821920,3,1.96,"SSW","SHAWNEETOWN",37.6749,-88.1467,3740494,888802
201905,136960,821920,4,.27,"SE","SHAWNEETOWN",37.697,-88.1268,3741820,887608
201905,136960,821921,1,0,"N","THEBES",37.22,-89.47,3713200,8928200
201905,136960,821921,2,.8,"SSW","FAYVILLE",37.1593,-89.4356,379558,8926136
201905,136960,821921,3,1.3,"W","MILLER CITY",37.12,-89.3936,377200,8923616
201905,136960,821921,4,.8,"NNE","MILLER CITY",37.1307,-89.3644,377842,8921864
201905,136960,821921,5,.7,"N","THEBES JCT",37.2101,-89.45,3712606,8927000
201905,136960,821927,1,0,"N","MT CARBON",37.75,-89.33,3745000,8919800
201905,136960,821927,2,2.2,"W","MT CARBON",37.75,-89.3703,3745000,8922218
201905,136960,821927,3,2,"WNW","MT CARBON",37.7611,-89.3638,3745666,8921828
201905,136960,821927,4,.5,"NW","MT CARBON",37.7551,-89.3365,3745306,8920190
201905,136960,821932,1,0,"N","PLUMFIELD",37.88,-89,3752800,8900
201905,136960,821932,2,2.1,"E","REND CITY",38.03,-88.9414,381800,8856484
201905,136960,821932,3,0,"E","REND CITY",38.03,-88.98,381800,8858800
201905,136960,821932,4,1.5,"S","URBAIN",37.9483,-89.03,3756898,891800
201905,136960,821932,5,2.3,"E","ROYALTON",37.87,-89.0778,3752200,894668
201905,136960,821932,6,2.6,"S","ZEIGLER",37.8624,-89.05,3751744,893000
201905,136960,821934,1,0,"N","MT CARMEL",38.42,-87.77,3825200,8746200
201905,136960,821934,2,1.5,"E","MT CARMEL",38.42,-87.7423,3825200,8744538
201905,136960,821934,3,2.3,"SSE","PATTON",38.4493,-87.7337,3826958,8744022
201905,136960,821934,4,1.8,"SSW","PATTON",38.4559,-87.7627,3827354,8745762
201905,136960,821937,1,1.5,"SSE","CARMI MUNI ARPT",38.0799,-88.1394,384794,888364
201905,136960,821937,2,2.8,"SSE","CARMI",38.0426,-88.1503,382556,889018
201905,136960,821937,3,2.7,"E","BROWNSVILLE",38.03,-88.2004,381800,8812024
201905,136960,821937,4,2,"SE","TRUMBULL",38.0595,-88.204,383570,8812240
201905,136960,821937,5,.4,"SE","CARMI",38.0759,-88.1648,384554,889888
201905,136960,821941,1,0,"N","MAUNIE",38.03,-88.05,381800,883000
201905,136960,821941,2,2.2,"WNW","MAUNIE",38.0422,-88.0874,382532,885244
201905,136960,821941,3,1.1,"WNW","PHILLIPSTOWN",38.1561,-88.0387,389366,882322
201905,136960,821941,4,4,"E","PHILLIPSTOWN",38.15,-87.9464,389000,8756784
201905,136960,821966,1,0,"N","WARE",37.45,-89.4,3727000,8924000
201905,136960,821966,2,.56,"ENE","REYNOLDSVILLE",37.3743,-89.3914,3722458,8923484
201905,136960,821966,3,1.25,"WNW","REYNOLDSVILLE",37.3784,-89.4201,3722704,8925206
